05-04-2023 17:23:44.823,-,API,"XBEE_LOCAL ,0013A2004208FCCA,XBee SX 868,A00B,COM9 - 38400/8/N/2/N,13,69"
05-04-2023 17:25:57.839,307,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:25:58.199,308,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:25:58.337,309,RECV,7E001097010013A2004208FCCDFFFE4442002FED
05-04-2023 17:25:58.712,310,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:25:58.837,311,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:25:59.227,312,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:25:59.397,313,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:25:59.741,314,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:25:59.897,315,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:00.245,316,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:00.400,317,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:00.761,318,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:00.901,319,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:01.263,320,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:01.401,321,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:01.777,322,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:01.963,323,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:02.291,324,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:02.463,325,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:02.794,326,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:02.965,327,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:03.308,328,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:03.464,329,RECV,7E001097010013A2004208FCCDFFFE4442002FED
05-04-2023 17:26:03.808,330,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:03.965,331,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:04.325,332,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:04.464,333,RECV,7E001097010013A2004208FCCDFFFE4442002FED
05-04-2023 17:26:04.841,334,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:04.966,335,RECV,7E001097010013A2004208FCCDFFFE4442002FED
05-04-2023 17:26:05.344,336,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:05.465,337,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:05.859,338,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:06.027,339,RECV,7E001097010013A2004208FCCDFFFE4442002FED
05-04-2023 17:26:06.372,340,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:06.528,341,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:06.874,342,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:07.028,343,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:07.389,344,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:07.530,345,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:07.905,346,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:08.030,347,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:08.421,348,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:08.593,349,RECV,7E001097010013A2004208FCCDFFFE4442002FED
05-04-2023 17:26:08.938,350,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:09.095,351,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:09.440,352,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:09.592,353,RECV,7E001097010013A2004208FCCDFFFE4442002FED
05-04-2023 17:26:09.953,354,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:10.089,355,RECV,7E001097010013A2004208FCCDFFFE4442002FED
05-04-2023 17:26:10.466,356,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:10.589,357,RECV,7E001097010013A2004208FCCDFFFE4442002FED
05-04-2023 17:26:10.967,358,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:11.107,359,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:11.471,360,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:11.595,361,RECV,7E001097010013A2004208FCCDFFFE4442002FED
05-04-2023 17:26:11.971,362,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:12.111,363,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:12.487,364,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:12.658,365,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:13.000,366,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:13.155,367,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:13.502,368,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:13.657,369,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:14.025,370,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:14.156,371,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:14.532,372,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:14.656,373,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:15.047,374,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:15.217,375,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:15.562,376,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:15.717,377,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:16.078,378,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:16.217,379,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:16.581,380,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:16.719,381,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:17.096,382,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:17.234,383,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:17.610,384,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:17.782,385,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:18.127,386,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:18.280,387,RECV,7E001097010013A2004208FCCDFFFE44420031EB
05-04-2023 17:26:18.639,388,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:18.779,389,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:19.142,390,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:19.281,391,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:19.658,392,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:19.782,393,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:20.159,394,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:20.298,395,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:20.675,396,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:20.847,397,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:21.176,398,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:21.345,399,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:21.690,400,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:21.845,401,RECV,7E001097010013A2004208FCCDFFFE44420031EB
05-04-2023 17:26:22.203,402,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:22.342,403,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:22.719,404,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:22.905,405,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:23.234,406,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:23.405,407,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:23.750,408,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:23.905,409,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:24.266,410,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:24.404,411,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:24.768,412,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:24.908,413,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:25.283,414,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:25.469,415,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:25.784,416,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:25.971,417,RECV,7E001097010013A2004208FCCDFFFE44420030EC
05-04-2023 17:26:26.285,418,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:26:26.409,419,RECV,7E001097010013A2004208FCCDFFFE44420030EC
