05-04-2023 17:34:09.356,-,API,"XBEE_LOCAL ,0013A2004208FCCA,XBee SX 868,A00B,COM9 - 38400/8/N/2/N,13,69"
05-04-2023 17:36:00.518,307,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:36:00.878,308,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:01.017,309,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:01.393,310,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:01.578,311,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:01.909,312,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:02.079,313,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:36:02.425,314,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:02.580,315,RECV,7E001097010013A2004208FCCDFFFE44420036E6
05-04-2023 17:36:02.925,316,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:03.083,317,RECV,7E001097010013A2004208FCCDFFFE44420036E6
05-04-2023 17:36:03.431,318,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:03.584,319,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:36:03.946,320,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:04.086,321,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:04.461,322,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:04.586,323,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:04.962,324,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:05.085,325,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:36:05.476,326,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:05.648,327,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:36:05.978,328,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:06.151,329,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:36:06.480,330,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:06.651,331,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:06.996,332,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:07.150,333,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:07.498,334,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:07.650,335,RECV,7E001097010013A2004208FCCDFFFE44420036E6
05-04-2023 17:36:08.012,336,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:08.152,337,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:36:08.528,338,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:08.667,339,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:09.043,340,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:09.212,341,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:36:09.557,342,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:09.713,343,RECV,7E001097010013A2004208FCCDFFFE44420036E6
05-04-2023 17:36:10.058,344,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:10.214,345,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:10.574,346,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:10.712,347,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:36:11.089,348,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:11.211,349,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:11.605,350,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:11.777,351,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:36:12.108,352,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:12.280,353,RECV,7E001097010013A2004208FCCDFFFE44420036E6
05-04-2023 17:36:12.625,354,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:12.782,355,RECV,7E001097010013A2004208FCCDFFFE44420036E6
05-04-2023 17:36:13.127,356,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:13.282,357,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:36:13.642,358,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:13.781,359,RECV,7E001097010013A2004208FCCDFFFE44420036E6
05-04-2023 17:36:14.144,360,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:14.283,361,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:36:14.660,362,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:14.846,363,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:36:15.175,364,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:15.343,365,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:36:15.687,366,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:15.842,367,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:16.203,368,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:16.344,369,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:16.720,370,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:16.905,371,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:17.235,372,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:17.404,373,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:17.750,374,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:17.906,375,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:18.264,376,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:18.404,377,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:36:18.778,378,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:18.964,379,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:19.291,380,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:19.465,381,RECV,7E001097010013A2004208FCCDFFFE44420036E6
05-04-2023 17:36:19.807,382,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:19.961,383,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:20.322,384,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:20.463,385,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:20.822,386,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:20.960,387,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:21.337,388,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:21.463,389,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:21.840,390,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:21.979,391,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:36:22.354,392,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:22.524,393,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:22.857,394,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:23.028,395,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:23.359,396,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:23.530,397,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:36:23.876,398,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:24.031,399,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:36:24.377,400,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:24.534,401,RECV,7E001097010013A2004208FCCDFFFE44420036E6
05-04-2023 17:36:24.879,402,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:25.034,403,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:36:25.394,404,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:25.532,405,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:25.909,406,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:26.048,407,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:26.425,408,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:26.596,409,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:26.940,410,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:27.094,411,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:27.456,412,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:27.597,413,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:27.958,414,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:28.098,415,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:28.460,416,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:28.600,417,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:36:28.963,418,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:36:29.103,419,RECV,7E001097010013A2004208FCCDFFFE44420033E9
