05-04-2023 17:26:53.145,-,API,"XBEE_LOCAL ,0013A2004208FCCA,XBee SX 868,A00B,COM9 - 38400/8/N/2/N,13,69"
05-04-2023 17:28:58.123,307,RECV,7E001097010013A2004208FCCDFFFE44420031EB
05-04-2023 17:28:58.482,308,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:58.621,309,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:58.998,310,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:59.122,311,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:28:59.513,312,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:28:59.683,313,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:00.014,314,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:00.185,315,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:00.527,316,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:00.681,317,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:01.041,318,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:01.182,319,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:29:01.543,320,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:01.680,321,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:02.056,322,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:02.180,323,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:29:02.558,324,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:02.681,325,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:29:03.071,326,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:03.242,327,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:29:03.587,328,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:03.742,329,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:29:04.102,330,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:04.241,331,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:29:04.617,332,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:04.756,333,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:29:05.133,334,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:05.304,335,RECV,7E001097010013A2004208FCCDFFFE44420035E7
05-04-2023 17:29:05.647,336,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:05.801,337,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:29:06.164,338,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:06.301,339,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:29:06.677,340,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:06.813,341,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:07.188,342,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:07.358,343,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:07.699,344,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:07.855,345,RECV,7E001097010013A2004208FCCDFFFE44420031EB
05-04-2023 17:29:08.215,346,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:08.353,347,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:08.728,348,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:08.852,349,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:09.245,350,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:09.415,351,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:09.758,352,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:09.912,353,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:10.272,354,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:10.412,355,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:10.788,356,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:10.910,357,RECV,7E001097010013A2004208FCCDFFFE44420031EB
05-04-2023 17:29:11.302,358,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:11.473,359,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:11.817,360,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:11.974,361,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:12.321,362,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:12.478,363,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:12.822,364,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:12.974,365,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:29:13.334,366,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:13.475,367,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:13.850,368,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:13.976,369,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:14.352,370,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:14.475,371,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:29:14.868,372,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:15.040,373,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:29:15.383,374,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:15.538,375,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:29:15.900,376,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:16.038,377,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:16.414,378,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:16.537,379,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:29:16.914,380,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:17.100,381,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:17.428,382,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:17.599,383,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:17.945,384,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:18.097,385,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:18.459,386,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:18.600,387,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:18.962,388,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:19.102,389,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:19.465,390,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:19.603,391,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:19.979,392,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:20.165,393,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:20.495,394,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:20.668,395,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:20.999,396,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:21.170,397,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:21.514,398,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:21.668,399,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:22.027,400,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:22.167,401,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:22.543,402,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:22.682,403,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:23.057,404,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:23.226,405,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:23.569,406,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:23.725,407,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:24.085,408,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:24.226,409,RECV,7E001097010013A2004208FCCDFFFE44420032EA
05-04-2023 17:29:24.601,410,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:24.724,411,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:29:25.116,412,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:25.286,413,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:29:25.617,414,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:25.790,415,RECV,7E001097010013A2004208FCCDFFFE44420034E8
05-04-2023 17:29:26.121,416,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:26.292,417,RECV,7E001097010013A2004208FCCDFFFE44420033E9
05-04-2023 17:29:26.635,418,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:29:26.790,419,RECV,7E001097010013A2004208FCCDFFFE44420034E8
