05-04-2023 17:43:11.706,-,API,"XBEE_LOCAL ,0013A2004208FCCA,XBee SX 868,A00B,COM9 - 38400/8/N/2/N,13,69"
05-04-2023 17:45:21.619,307,RECV,7E001097010013A2004208FCCDFFFE44420038E4
05-04-2023 17:45:21.962,308,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:22.119,309,RECV,7E001097010013A2004208FCCDFFFE44420038E4
05-04-2023 17:45:22.477,310,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:22.613,311,RECV,7E001097010013A2004208FCCDFFFE44420039E3
05-04-2023 17:45:22.990,312,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:23.174,313,RECV,7E001097010013A2004208FCCDFFFE44420038E4
05-04-2023 17:45:23.505,314,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:23.677,315,RECV,7E001097010013A2004208FCCDFFFE44420038E4
05-04-2023 17:45:24.021,316,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:24.176,317,RECV,7E001097010013A2004208FCCDFFFE44420037E5
05-04-2023 17:45:24.536,318,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:24.676,319,RECV,7E001097010013A2004208FCCDFFFE44420038E4
05-04-2023 17:45:25.052,320,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:25.177,321,RECV,7E001097010013A2004208FCCDFFFE44420038E4
05-04-2023 17:45:25.553,322,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:25.678,323,RECV,7E001097010013A2004208FCCDFFFE44420038E4
05-04-2023 17:45:26.054,324,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:26.240,325,RECV,7E001097010013A2004208FCCDFFFE44420038E4
05-04-2023 17:45:26.570,326,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:26.741,327,RECV,7E001097010013A2004208FCCDFFFE44420038E4
05-04-2023 17:45:27.073,328,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:27.243,329,RECV,7E001097010013A2004208FCCDFFFE44420037E5
05-04-2023 17:45:27.589,330,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:27.744,331,RECV,7E001097010013A2004208FCCDFFFE44420038E4
05-04-2023 17:45:28.089,332,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:28.244,333,RECV,7E001097010013A2004208FCCDFFFE44420038E4
05-04-2023 17:45:28.592,334,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:28.748,335,RECV,7E001097010013A2004208FCCDFFFE44420039E3
05-04-2023 17:45:29.109,336,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:29.247,337,RECV,7E001097010013A2004208FCCDFFFE44420038E4
05-04-2023 17:45:29.625,338,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:29.748,339,RECV,7E001097010013A2004208FCCDFFFE44420038E4
05-04-2023 17:45:30.141,340,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:30.311,341,RECV,7E001097010013A2004208FCCDFFFE44420039E3
05-04-2023 17:45:30.656,342,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:30.812,343,RECV,7E001097010013A2004208FCCDFFFE44420038E4
05-04-2023 17:45:31.157,344,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:31.312,345,RECV,7E001097010013A2004208FCCDFFFE44420038E4
05-04-2023 17:45:31.660,346,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:31.814,347,RECV,7E001097010013A2004208FCCDFFFE44420038E4
05-04-2023 17:45:32.174,348,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:32.312,349,RECV,7E001097010013A2004208FCCDFFFE44420039E3
05-04-2023 17:45:32.686,350,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:32.810,351,RECV,7E001097010013A2004208FCCDFFFE44420038E4
05-04-2023 17:45:33.189,352,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:33.326,353,RECV,7E001097010013A2004208FCCDFFFE44420037E5
05-04-2023 17:45:33.703,354,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:33.872,355,RECV,7E001097010013A2004208FCCDFFFE44420039E3
05-04-2023 17:45:34.204,356,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:34.375,357,RECV,7E001097010013A2004208FCCDFFFE44420037E5
05-04-2023 17:45:34.720,358,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:34.872,359,RECV,7E001097010013A2004208FCCDFFFE44420038E4
05-04-2023 17:45:35.235,360,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:35.372,361,RECV,7E001097010013A2004208FCCDFFFE44420038E4
05-04-2023 17:45:35.750,362,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:35.872,363,RECV,7E001097010013A2004208FCCDFFFE44420038E4
05-04-2023 17:45:36.261,364,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:36.432,365,RECV,7E001097010013A2004208FCCDFFFE44420037E5
05-04-2023 17:45:36.775,366,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:36.930,367,RECV,7E001097010013A2004208FCCDFFFE44420038E4
05-04-2023 17:45:37.290,368,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:37.429,369,RECV,7E001097010013A2004208FCCDFFFE44420038E4
05-04-2023 17:45:37.805,370,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:37.928,371,RECV,7E001097010013A2004208FCCDFFFE44420038E4
05-04-2023 17:45:38.320,372,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:38.489,373,RECV,7E001097010013A2004208FCCDFFFE44420039E3
05-04-2023 17:45:38.832,374,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:38.986,375,RECV,7E001097010013A2004208FCCDFFFE44420037E5
05-04-2023 17:45:39.347,376,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:39.487,377,RECV,7E001097010013A2004208FCCDFFFE44420037E5
05-04-2023 17:45:39.863,378,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:40.049,379,RECV,7E001097010013A2004208FCCDFFFE44420039E3
05-04-2023 17:45:40.379,380,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:40.549,381,RECV,7E001097010013A2004208FCCDFFFE44420037E5
05-04-2023 17:45:40.895,382,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:41.050,383,RECV,7E001097010013A2004208FCCDFFFE44420038E4
05-04-2023 17:45:41.398,384,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:41.554,385,RECV,7E001097010013A2004208FCCDFFFE4442003AE2
05-04-2023 17:45:41.914,386,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:42.055,387,RECV,7E001097010013A2004208FCCDFFFE44420037E5
05-04-2023 17:45:42.416,388,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:42.558,389,RECV,7E001097010013A2004208FCCDFFFE44420036E6
05-04-2023 17:45:42.931,390,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:43.054,391,RECV,7E001097010013A2004208FCCDFFFE44420037E5
05-04-2023 17:45:43.447,392,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:43.618,393,RECV,7E001097010013A2004208FCCDFFFE44420037E5
05-04-2023 17:45:43.964,394,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:44.116,395,RECV,7E001097010013A2004208FCCDFFFE44420037E5
05-04-2023 17:45:44.480,396,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:44.620,397,RECV,7E001097010013A2004208FCCDFFFE44420037E5
05-04-2023 17:45:44.995,398,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:45.119,399,RECV,7E001097010013A2004208FCCDFFFE44420039E3
05-04-2023 17:45:45.511,400,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:45.681,401,RECV,7E001097010013A2004208FCCDFFFE4442003BE1
05-04-2023 17:45:46.012,402,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:46.181,403,RECV,7E001097010013A2004208FCCDFFFE44420039E3
05-04-2023 17:45:46.523,404,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:46.679,405,RECV,7E001097010013A2004208FCCDFFFE44420038E4
05-04-2023 17:45:47.027,406,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:47.181,407,RECV,7E001097010013A2004208FCCDFFFE44420039E3
05-04-2023 17:45:47.538,408,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:47.678,409,RECV,7E001097010013A2004208FCCDFFFE4442003BE1
05-04-2023 17:45:48.054,410,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:48.177,411,RECV,7E001097010013A2004208FCCDFFFE4442003AE2
05-04-2023 17:45:48.568,412,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:48.739,413,RECV,7E001097010013A2004208FCCDFFFE4442003BE1
05-04-2023 17:45:49.085,414,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:49.238,415,RECV,7E001097010013A2004208FCCDFFFE44420038E4
05-04-2023 17:45:49.601,416,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:49.740,417,RECV,7E001097010013A2004208FCCDFFFE44420036E6
05-04-2023 17:45:50.117,418,SENT,7E000F17010013A2004208FCCDFFFE0244429A
05-04-2023 17:45:50.240,419,RECV,7E001097010013A2004208FCCDFFFE44420036E6
